ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized
M56458,떡갈비구이,곡류·면,떡,1,False,False,False,,,떡갈비구이,완8,
M56478,떡볶이떡건조밀떡,곡류·면,떡,1,False,False,False,,,떡볶이떡건조밀떡,완8,
M56488,떡밥,곡류·면,떡,1,False,False,False,,,떡밥,완8,
M56498,티스티홍차,기타,기타,1,False,False,False,,,티스티홍차,완8,
M56508,마이노멀무화과잼,기타,기타,1,False,False,False,,,마이노멀무화과잼,완8,
M56538,파육수통마늘,채소류,양념채소,1,False,False,False,,,파육수통마늘,완8,
M56588,냉면시판육수,양념·기름,액젓·국물조미료,1,False,False,False,,,냉면시판육수,완8,
M56598,65cm미니케이크틀두개분케이크반죽버터,유제품,버터,1,False,False,False,,,cm미니케이크틀두개분케이크반죽버터,완8,
M56648,가쓰오브시국물용말고얇은거,기타,물·음료,1,False,False,False,,,가쓰오브시국물용말고얇은거,완8,
M56668,키토코코넛또띠아,기타,기타,1,False,False,False,,,키토코코넛또띠아,완8,
M56678,물염도조절,유제품,버터,1,False,True,True,,,물염도조절,완8,
M56688,그린스위디,기타,기타,1,False,False,False,,,그린스위디,완8,
M56718,candyeyeballs원하는만큼지렁이먼스터,기타,기타,1,False,False,False,,,candyeyeballs원하는만큼지렁이먼스터,완8,
M56748,식용류카레,곡류·면,밀가루·전분,1,False,False,False,,,식용류카레,완8,
M56758,사리곰탕면사리,곡류·면,면류,1,False,False,False,,,사리곰탕면사리,완8,
M56818,은화고기둥,기타,기타,1,False,False,False,,,은화고기둥,완8,
M56838,버터치킨커리페이스트키친오브인디아버터치킨커리페이스트,유제품,버터,1,False,False,False,,,버터치킨커리페이스트키친오브인디아버터치킨커리페이스트,완8,
M56848,과자슈가아이싱,채소류,양념채소,1,False,False,False,,,과자슈가아이싱,완8,
M56858,낫또풀무원나또,기타,기타,1,False,False,False,,,낫또풀무원나또,완8,
M56868,미니웨하스,기타,기타,1,False,False,False,,,미니웨하스,완8,
M56908,모듬생선회,기타,기타,1,False,False,False,,,모듬생선회,완8,
M56928,몬자소스,기타,기타,1,False,False,False,,,몬자소스,완8,
M56938,스리라차소스취향에맞게,기타,기타,1,False,False,False,,,스리라차소스취향에맞게,완8,
M56998,열무김치신김치,어패류,해조류,1,False,True,True,,,열무김치신김치,완8,
M57008,일반파운드틀,유제품,버터,1,False,False,False,,,일반파운드틀,완8,
M57018,케첩데리야끼소스돈가스소스,양념·기름,기타양념,1,False,False,False,,,케첩데리야끼소스돈가스소스,완8,
M57028,캔검정콩,기타,기타,1,False,False,False,,,캔검정콩,완8,
M57048,매실액데리야끼소스양조간,기타,기타,1,False,False,False,,,매실액데리야끼소스양조간,완8,
M57058,라조장고추소스,채소류,열매채소,1,False,False,False,,,라조장고추소스,완8,
M57118,시나몬가루카푸치노선택시럽,곡류·면,밀가루·전분,1,False,False,False,,,시나몬가루카푸치노선택시럽,완8,
M57138,김치전믹스,어패류,해조류,1,False,False,False,,,김치전믹스,완8,
M57158,물쌀높이와동량,곡류·면,쌀,1,False,False,False,,,물쌀높이와동량,완8,
M57168,데쳐낼물,기타,물·음료,1,False,False,False,,,데쳐낼물,완8,
M57198,펄구슬옵션,기타,기타,1,False,False,False,,,펄구슬옵션,완8,
M57208,그래놀라허니오트,기타,기타,1,False,False,False,,,그래놀라허니오트,완8,
M57218,데코파우더,채소류,양념채소,1,False,False,False,,,데코파우더,완8,
P00255,오뚜기불고기피자,곡류·면,밀가루·전분,1,False,False,False,,,불고기피자,완8,
M57318,생강유자청,양념·기름,식초·발효,1,False,True,True,,,생강유자청,완8,
M57328,봉지멍게,기타,기타,1,False,False,False,,,봉지멍게,완8,
M57338,물배생강청잼배,과일·견과,과일,1,False,True,True,,,물배생강청잼배,완8,
M57378,호두건크랜베리,과일·견과,견과·씨앗,1,False,True,True,,,호두건크랜베리,완8,
M57388,미니비타민무순,기타,기타,1,False,False,False,,,미니비타민무순,완8,
M57408,청주청하,양념·기름,식초·발효,1,False,False,False,,,청주청하,완8,
M57418,치킨스톡깎아서,양념·기름,액젓·국물조미료,1,False,False,False,,,치킨스톡깎아서,완8,
M57428,홍어뼈있는살만,기타,기타,1,False,False,False,,,홍어뼈있는살만,완8,
M57438,뻥튄누룽지야채청경채,양념·기름,식초·발효,1,False,True,True,,,뻥튄누룽지야채청경채,완8,
M57468,제주전통어간,기타,주류,1,False,False,False,,,제주전통어간,완8,
M57498,삭힌고추동치미에있는고추지,채소류,열매채소,1,False,False,False,,,삭힌고추동치미에있는고추지,완8,
M57568,김칫국물조절,어패류,해조류,1,False,False,False,,,김칫국물조절,완8,
M57588,겨자고추냉이,채소류,열매채소,1,False,False,False,,,겨자고추냉이,완8,
M57618,소양지머리살,기타,기타,1,False,False,False,,,소양지머리살,완8,
M57628,안심용고기,기타,기타,1,False,False,False,,,안심용고기,완8,
M57638,와사비배합초비율식초,양념·기름,식초·발효,1,False,False,False,,,와사비배합초비율식초,완8,
M57678,트러플크림파스타소스,유제품,우유·크림,1,False,False,False,,,트러플크림파스타소스,완8,
M57738,충전용로투스쿠키,기타,기타,1,False,False,False,,,충전용로투스쿠키,완8,
M57758,맛술삶기,기타,기타,1,False,False,False,,,맛술삶기,완8,
M57768,통그릴부릴스토어,기타,기타,1,False,False,False,,,통그릴부릴스토어,완8,
M57828,얼그레이분말,기타,기타,1,False,False,False,,,얼그레이분말,완8,
M57858,카레물,기타,물·음료,1,False,False,False,,,카레물,완8,
M57868,고소한콩고물,기타,물·음료,1,False,False,False,,,고소한콩고물,완8,
M57898,오뚜기맛있는냉동볶음밥,기타,기타,1,False,False,False,,,맛있는냉동볶음밥,완8,
M57908,우엉등각각,기타,기타,1,False,True,True,,,우엉등각각,완8,
M57918,수박종이컵,기타,기타,1,False,True,True,,,수박종이컵,완8,
M57958,버섯냉파자투리,채소류,버섯,1,False,False,False,,,버섯냉파자투리,완8,
M57968,올리고당간,양념·기름,당류,1,False,False,False,,,올리고당간,완8,
M57978,과일소량껏,기타,기타,1,False,False,False,,,과일소량껏,완8,
M57988,엘에이소갈비,기타,기타,1,False,False,False,,,엘에이소갈비,완8,
M58008,청주맛술도,양념·기름,식초·발효,1,False,False,False,,,청주맛술도,완8,
M58018,보리가루,곡류·면,밀가루·전분,1,False,True,True,,,보리가루,완8,
M58038,분다버그레몬라임,기타,기타,1,False,True,True,,,분다버그레몬라임,완8,
M58068,버터스파게티소스,유제품,버터,1,False,False,False,,,버터스파게티소스,완8,
M58108,튀김유소스양파,채소류,양념채소,1,False,True,True,,,튀김유소스양파,완8,
M58128,명란젓갈,기타,기타,1,False,False,False,,,명란젓갈,완8,
M58138,무즙와사비연겨자,기타,기타,1,False,False,False,,,무즙와사비연겨자,완8,
M58148,두부밥숟가락계량,가공식품,두부·묵,1,False,False,False,,,두부밥숟가락계량,완8,
M58158,목이버섯소고기,육류·계란,소고기,1,False,False,False,,,목이버섯소고기,완8,
M58198,박나물고춧잎,채소류,잎채소,1,False,False,False,,,박나물고춧잎,완8,
M58208,식용색소녹색빨강,기타,기타,1,False,False,False,,,식용색소녹색빨강,완8,
M58248,바스마티쌀,곡류·면,쌀,1,False,False,False,,,바스마티쌀,완8,
M58258,곰탕시중에파는것도좋음,채소류,양념채소,1,False,False,False,,,곰탕시중에파는것도좋음,완8,
M58268,데칠용도의물,기타,물·음료,1,False,False,False,,,데칠용도의물,완8,
M58278,솔치말린것,기타,기타,1,False,True,True,,,솔치말린,완8,
M58328,얼갈이속,기타,기타,1,False,False,False,,,얼갈이속,완8,
M58338,따뜻한물육수만들기물일점오,양념·기름,액젓·국물조미료,1,False,False,False,,,따뜻한물육수만들기물일점오,완8,
M58348,너트맥,기타,기타,1,False,False,False,,,너트맥,완8,
M58388,크림소스갈릭소스,유제품,우유·크림,1,False,False,False,,,크림소스갈릭소스,완8,
M58398,아마레토,기타,기타,1,False,False,False,,,아마레토,완8,
M58418,깨조금낙지볶음,채소류,양념채소,1,False,False,False,,,깨조금낙지볶음,완8,
M58428,식빵테두리팝콘,곡류·면,빵·곡식가공,1,False,False,False,,,식빵테두리팝콘,완8,
M58448,닭한마리7호,육류·계란,닭고기,1,False,False,False,,,닭한마리7호,완8,
M58458,콜라채우기,기타,기타,1,False,False,False,,,콜라채우기,완8,
M58558,유기농거친통밀밥스레드밀,양념·기름,기름,1,False,False,False,,,유기농거친통밀밥스레드밀,완8,
M58578,라이스페이퍼원하는만큼샤부샤부소스시판칠리소스,기타,기타,1,False,False,False,,,라이스페이퍼원하는만큼샤부샤부소스시판칠리소스,완8,
M58598,소바생면,곡류·면,면류,1,False,False,False,,,소바생면,완8,
M58628,그린티,기타,기타,1,False,False,False,,,그린티,완8,
P00267,녹차분말,기타,기타,1,False,False,False,,,녹차분말,완8,
M58638,유자청오렌지마말레이드,양념·기름,식초·발효,1,False,True,True,,,유자청오렌지마말레이드,완8,
M58648,신초분,기타,기타,1,False,False,False,,,신초분,완8,
M58658,건토마토절임,채소류,열매채소,1,False,True,True,,,건토마토절임,완8,
M58668,스파게티페투치니사용,채소류,양념채소,1,False,False,False,,,스파게티페투치니사용,완8,
M58688,딸기잼딸기시럽,기타,기타,1,False,True,True,,,딸기잼딸기시럽,완8,
M58718,무얇게뜬거,기타,기타,1,False,False,False,,,무얇게뜬거,완8,
M58738,밥그외진간,기타,기타,1,False,False,False,,,밥그외진간,완8,
M58748,꿀취향껏맘대로,기타,기타,1,False,False,False,,,꿀취향껏맘대로,완8,
M58768,스위트칠리소스땅콩소스땅콩버터,유제품,버터,1,False,True,True,,,스위트칠리소스땅콩소스땅콩버터,완8,
P00269,참나물샐러드채소,채소류,잎채소,1,False,False,False,,,참나물샐러드채소,완8,
M58798,남양떠먹는요구루트,채소류,뿌리채소,1,False,False,False,,,남양떠먹는요구루트,완8,
M58818,토마토아이,채소류,열매채소,1,False,True,True,,,토마토아이,완8,
M58828,개두릎연한거,기타,기타,1,False,False,False,,,개두릎연한거,완8,
M58858,크로아상빵,곡류·면,빵·곡식가공,1,False,False,False,,,크로아상빵,완8,
M58878,레드와인부르고뉴산,채소류,뿌리채소,1,False,False,False,,,레드와인부르고뉴산,완8,
M58938,왜간,기타,기타,1,False,False,False,,,왜간,완8,
M58948,대추토마토,채소류,열매채소,1,False,True,True,,,대추토마토,완8,
M58958,물팥삶은,기타,물·음료,1,False,False,False,,,물팥삶은,완8,
M58968,카조,기타,기타,1,False,False,False,,,카조,완8,
M58978,두반장고추잡채월남쌈,채소류,열매채소,1,False,False,False,,,두반장고추잡채월남쌈,완8,
M58988,스덴원형케잌틀,기타,기타,1,False,False,False,,,스덴원형케잌틀,완8,
M59008,파인애플잎,채소류,양념채소,1,False,True,True,,,파인애플잎,완8,
M59028,엽떡,곡류·면,떡,1,False,False,False,,,엽떡,완8,
M59038,상온의생크림헤비크림,유제품,우유·크림,1,False,False,False,,,상온의생크림헤비크림,완8,
M59048,과일즙짜,기타,기타,1,False,False,False,,,과일즙짜,완8,
M59058,귤청과육,과일·견과,과일,1,False,False,False,,,귤청과육,완8,
M59068,즐거운마음,기타,기타,1,False,False,False,,,즐거운마음,완8,
M59078,물다시육수물,양념·기름,액젓·국물조미료,1,False,False,False,,,물다시육수물,완8,
M59098,카레한,기타,기타,1,False,False,False,,,카레한,완8,
M59128,탄산수채우기포도진피즈진,과일·견과,과일,1,False,True,True,,,탄산수채우기포도진피즈진,완8,
M59138,글소스,기타,기타,1,False,False,False,,,글소스,완8,
M59148,HACCP고추,채소류,열매채소,1,False,False,False,,,HACCP고추,완8,
M59168,병아리콩삶을생수,기타,기타,1,False,False,False,,,병아리콩삶을생수,완8,
M59208,베리류냉동,기타,기타,1,False,False,False,,,베리류냉동,완8,
M59228,딸기레진옵션,기타,기타,1,False,True,True,,,딸기레진옵션,완8,
M59288,스키니빼빼로,기타,기타,1,False,False,False,,,스키니빼빼로,완8,
M59318,카무트쌀,곡류·면,쌀,1,False,False,False,,,카무트쌀,완8,
M59328,파인애플깍두기크기,채소류,양념채소,1,False,True,True,,,파인애플깍두기크기,완8,
M59378,퉁수,기타,기타,1,False,False,False,,,퉁수,완8,
M59398,코인형초콜렛,기타,기타,1,False,False,False,,,코인형초콜렛,완8,
M59408,홈메이드포도주스,과일·견과,과일,1,False,True,True,,,홈메이드포도주스,완8,
M59458,열무김치묵은지,어패류,해조류,1,False,True,True,,,열무김치묵은지,완8,
M59488,가을걷이꽈리고추,채소류,열매채소,1,False,False,False,,,가을걷이꽈리고추,완8,
M59508,육공방통순대핫바,기타,기타,1,False,False,False,,,육공방통순대핫바,완8,
M59568,토마토작은크기갈아서,채소류,열매채소,1,False,True,True,,,토마토작은크기갈아서,완8,
M59578,물에불린찹쌀,곡류·면,쌀,1,False,True,True,,,물에불린찹쌀,완8,
M59608,모둠채소냉동,기타,기타,1,False,False,False,,,모둠채소냉동,완8,
M59638,업진살,채소류,열매채소,1,False,False,False,,,업진살,완8,
M59688,절임당초고추,채소류,열매채소,1,False,False,False,,,절임당초고추,완8,
M59718,유자원,양념·기름,식초·발효,1,False,False,False,,,유자원,완8,
M59728,대추데코용,기타,기타,1,False,False,False,,,대추데코용,완8,
M59738,찰약밥,기타,기타,1,False,False,False,,,찰약밥,완8,
M59768,밥개인,기타,기타,1,False,False,False,,,밥개인,완8,
M59808,해초류,기타,기타,1,False,False,False,,,해초류,완8,
M59818,토핑류우유,유제품,우유·크림,1,False,True,True,,,토핑류우유,완8,
M59828,초콜칩,기타,기타,1,False,False,False,,,초콜칩,완8,
M59848,우마미시즈닝,기타,기타,1,False,False,False,,,우마미시즈닝,완8,
M59868,육우불고기감,기타,기타,1,False,False,False,,,육우불고기감,완8,
M59878,수제비면,곡류·면,면류,1,False,False,False,,,수제비면,완8,
M59898,정종청하나소주가능,양념·기름,식초·발효,1,False,False,False,,,정종청하,완8,
M59958,가자미삶을때생강술맛술,기타,기타,1,False,True,True,,,가자미삶을때생강술맛술,완8,
M59978,인스턴트커피카누,기타,기타,1,False,False,False,,,인스턴트커피카누,완8,
M59998,횟감용생굴,기타,기타,1,False,False,False,,,횟감용생굴,완8,
M60008,오트밀바나나죽,기타,기타,1,False,True,True,,,오트밀바,완8,
M60018,포도밥,과일·견과,과일,1,False,True,True,,,포도밥,완8,
M60038,다시팩육수용,양념·기름,액젓·국물조미료,1,False,False,False,,,다시팩육수용,완8,
M60078,아이스크림아이스크림수저로,유제품,우유·크림,1,False,False,False,,,아이스크림아이스크림수저로,완8,
M60088,파인애플링,곡류·면,밀가루·전분,1,False,True,True,,,파인애플링,완8,
M60098,켈로그오곡으로만든첵스초코,기타,기타,1,False,False,False,,,켈로그오곡으로만든첵스초코,완8,
M60138,밀떡떡볶이떡,곡류·면,떡,1,False,False,False,,,밀떡떡볶이떡,완8,
P00279,채소당,곡류·면,밀가루·전분,1,False,False,False,,,채소당,완8,
M60168,커피엑스트랙,기타,기타,1,False,False,False,,,커피엑스트랙,완8,
M60188,청량고추한,채소류,열매채소,1,False,False,False,,,청량고추한,완8,
M60228,홀그랜드머스타드,기타,기타,1,False,False,False,,,홀그랜드머스타드,완8,
M60238,코코아가루제,곡류·면,밀가루·전분,1,False,False,False,,,코코아가루제,완8,
M60248,사이다묽기,기타,기타,1,False,False,False,,,사이다묽기,완8,
M60268,전류,기타,기타,1,False,False,False,,,전류,완8,
M60278,과일녹말물녹말가루,곡류·면,밀가루·전분,1,False,False,False,,,과일녹말물녹말가루,완8,
M60288,만가닥버섯넉넉한,채소류,버섯,1,False,False,False,,,만가닥버섯넉넉한,완8,
M60308,얇게썬바나나,기타,기타,1,False,True,True,,,얇게썬바나나,완8,
M60358,맥넛육두구없으면,곡류·면,면류,1,False,False,False,,,맥넛육두구없으면,완8,
M60398,썬피쉬미물생선손바닥크기,기타,물·음료,1,False,False,False,,,썬피쉬미물생선손바닥크기,완8,
M60448,점보씨푸드칠리크랩페이스트,기타,기타,1,False,False,False,,,점보씨푸드칠리크랩페이스트,완8,
M60478,나이를거꾸로먹는떡국,곡류·면,떡,1,False,False,False,,,나이를거꾸로먹는떡국,완8,
M60488,도미명태,양념·기름,식초·발효,1,False,True,True,,,도미명태,완8,
M60498,물우동국물,기타,물·음료,1,False,False,False,,,물우동국물,완8,
M60528,미즈칸폰샤브소스,기타,기타,1,False,False,False,,,미즈칸폰샤브소스,완8,
M60538,요구트르,기타,기타,1,False,False,False,,,요구트르,완8,
M60568,돈까스소스오뚜기,기타,기타,1,False,False,False,,,돈까스소스오뚜기,완8,
M60578,칼국수면해물파전,곡류·면,면류,1,False,False,False,,,칼국수면해물파전,완8,
P00281,키조,곡류·면,면류,1,False,False,False,,,키조,완8,
M60588,빵코,곡류·면,빵·곡식가공,1,False,False,False,,,빵코,완8,
M60608,라임양파절임양파,채소류,양념채소,1,False,True,True,,,라임양파절임양파,완8,
M60648,가루생강,곡류·면,밀가루·전분,1,False,True,True,,,가루생강,완8,
P00282,판매용,양념·기름,기름,1,False,False,False,,,판매용,완8,
M60708,물요리하면서추가,곡류·면,면류,1,False,False,False,,,물요리하면서추가,완8,
M60728,물쭈꾸미양에따라조절,기타,물·음료,1,False,False,False,,,물쭈꾸미양에따라조절,완8,
M60738,베사멜소스베사멜소스밀가루,곡류·면,밀가루·전분,1,False,False,False,,,베사멜소스베사멜소스밀가루,완8,
M60778,송송써파,채소류,양념채소,1,False,False,False,,,송송써파,완8,
M60798,어린잎채소선택소스스테이크소스,기타,기타,1,False,False,False,,,어린잎채소선택소스스테이크소스,완8,
M60808,장어머리,기타,기타,1,False,False,False,,,장어머리,완8,
M60818,왕뚜껑스프,기타,기타,1,False,False,False,,,왕뚜껑스프,완8,
M60848,콩가루고물,곡류·면,밀가루·전분,1,False,False,False,,,콩가루고물,완8,
M60858,ABC주스분말,기타,주류,1,False,False,False,,,ABC주스분말,완8,
M60868,콜라비깍두기,채소류,버섯,1,False,False,False,,,콜라비깍두기,완8,
M60908,농심아이스콘,기타,기타,1,False,False,False,,,아이스콘,완8,
M60918,프락토올리고당코코넛슈가,양념·기름,당류,1,False,False,False,,,프락토올리고당코코넛슈가,완8,
M60928,가바쌀,곡류·면,쌀,1,False,False,False,,,가바쌀,완8,
M60978,히코리훈연칩,기타,기타,1,False,False,False,,,히코리훈연칩,완8,
M60988,녹두볼떡,곡류·면,떡,1,False,True,True,,,녹두볼떡,완8,
M60998,파슬리가루전복밥,곡류·면,밀가루·전분,1,False,True,True,,,파슬리가루전복밥,완8,
M61008,굴소스돈가스소스,기타,기타,1,False,False,False,,,굴소스돈가스소스,완8,
M61038,건함초,기타,기타,1,False,False,False,,,건함초,완8,
M61048,쌀모닝빵,곡류·면,빵·곡식가공,1,False,False,False,,,쌀모닝빵,완8,
M61108,각종견과류분태,기타,기타,1,False,False,False,,,각종견과류분태,완8,
M61138,레드와인드라이,기타,기타,1,False,False,False,,,레드와인드라이,완8,
M61158,들기른,기타,기타,1,False,False,False,,,들기른,완8,
M61168,사천짜파게티분말스프,채소류,양념채소,1,False,False,False,,,사천짜파게티분말스프,완8,
M61188,두부물기제거후,가공식품,두부·묵,1,False,False,False,,,두부물기제거후,완8,
M61218,파흰색위주로,채소류,양념채소,1,False,False,False,,,파흰색위주로,완8,
M61258,천일념,기타,기타,1,False,False,False,,,천일념,완8,
M61298,이연복의목란짜,기타,기타,1,False,False,False,,,이연복의목란짜,완8,
M61308,간간한염지물,기타,물·음료,1,False,False,False,,,간간한염지물,완8,
M61368,미니게,기타,기타,1,False,False,False,,,미니게,완8,
M61398,활전복,기타,기타,1,False,True,True,,,활전복,완8,
M61418,곤드레나물물에,채소류,잎채소,1,False,False,False,,,곤드레나물물에,완8,
M61448,통밀링귀니파스타면,채소류,양념채소,1,False,False,False,,,통밀링귀니파스타면,완8,
M61478,송화버섯가루,채소류,버섯,1,False,False,False,,,송화버섯가루,완8,
M61498,집에있는과일,기타,기타,1,False,False,False,,,집에있는과일,완8,
M61548,순살삼치필렛,기타,기타,1,False,True,True,,,순살삼치필렛,완8,
M61558,아몬드슬,과일·견과,견과·씨앗,1,False,True,True,,,아몬드슬,완8,
M61568,편의점김밥,어패류,해조류,1,False,False,False,,,편의점김밥,완8,
M61578,기호에따라김치국물,어패류,해조류,1,False,False,False,,,기호에따라김치국물,완8,
M61588,손질도다리,기타,기타,1,False,False,False,,,손질도다리,완8,
M61598,견과류원하는견과류어떤것이든상관없어요,기타,기타,1,False,False,False,,,견과류원하는견과류어떤것이든상관없어요,완8,
M61618,동그랑땡과생선전,기타,기타,1,False,False,False,,,동그랑땡과생선전,완8,
M61628,착한재료순두부,가공식품,두부·묵,1,False,False,False,,,착한재료순두부,완8,
M61658,이탈리안파슬리의,채소류,양념채소,1,False,False,False,,,이탈리안파슬리의,완8,
M61688,복숭아쨈,기타,기타,1,False,True,True,,,복숭아쨈,완8,
M61718,오리지널믹스넛,기타,기타,1,False,False,False,,,오리지널믹스넛,완8,
M61758,쌀뻥튀기현미,곡류·면,쌀,1,False,False,False,,,쌀뻥튀기현미,완8,
M61808,쇼유라멘,양념·기름,기름,1,False,False,False,,,쇼유라멘,완8,
M61818,순창궁햅쌀고추,채소류,열매채소,1,False,False,False,,,순창궁햅쌀고추,완8,
M61828,버섯프릭남쁠라,채소류,열매채소,1,False,False,False,,,버섯프릭남쁠라,완8,
M61838,명절에남은잡채,기타,기타,1,False,False,False,,,명절에남은잡채,완8,
M61848,액젓무김치,양념·기름,액젓·국물조미료,1,False,False,False,,,액젓무김치,완8,
M61858,몽쉘카카오맛,기타,기타,1,False,False,False,,,몽쉘카카오맛,완8,
M61908,북어채불린물,기타,물·음료,1,False,True,True,,,북어채불린물,완8,
M61928,모듬빵,곡류·면,빵·곡식가공,1,False,False,False,,,모듬빵,완8,
M61948,튀김기름초간,양념·기름,장류,1,False,False,False,,,튀김기름초간,완8,
M61958,작은아구,기타,기타,1,False,False,False,,,작은아구,완8,
P00290,건표고,양념·기름,액젓·국물조미료,1,False,False,False,,,건표고,완8,
M61988,파소세지야채볶음,채소류,양념채소,1,False,False,False,,,파소세지야채볶음,완8,
M61998,텃밭열무어린열무,기타,기타,1,False,True,True,,,텃밭열무어린열무,완8,
M62008,크렌베리시럽에잠길,기타,기타,1,False,False,False,,,크렌베리시럽에잠길,완8,
M62028,북어채가루,곡류·면,밀가루·전분,1,False,True,True,,,북어채가루,완8,
M62048,청귤두께,양념·기름,당류,1,False,False,False,,,청귤두께,완8,
M62058,닭근위닭똥집,곡류·면,밀가루·전분,1,False,False,False,,,닭근위닭똥집,완8,
M62078,숯불에구운직화곱창,기타,기타,1,False,False,False,,,숯불에구운직화곱창,완8,
M62088,피타브레드모닝빵식빵,곡류·면,빵·곡식가공,1,False,False,False,,,피타브레드모닝빵식빵,완8,
M62098,신김치볶음,양념·기름,당류,1,False,False,False,,,신김치볶음,완8,
M62118,건관자,기타,기타,1,False,False,False,,,건관자,완8,
M62128,무무,기타,기타,1,False,False,False,,,무무,완8,
M62148,취나물물기꽉짠채로,채소류,잎채소,1,False,False,False,,,취나물물기꽉짠채로,완8,
M62168,가레가루,곡류·면,밀가루·전분,1,False,False,False,,,가레가루,완8,
M62178,사과재료배추,채소류,잎채소,1,False,True,True,,,사과재료배추,완8,
M62188,스피룰리나,기타,기타,1,False,False,False,,,스피룰리나,완8,
M62208,낀따루생선,기타,기타,1,False,False,False,,,낀따루생선,완8,
M62218,가위,기타,기타,1,False,False,False,,,가위,완8,
M62238,맵쌀가루습식쌀가루권,곡류·면,밀가루·전분,1,False,False,False,,,맵쌀가루습식쌀가루권,완8,
M62258,진미채오장어채,기타,기타,1,False,False,False,,,진미채오장어채,완8,
M62278,초벌바다장어,기타,기타,1,False,False,False,,,초벌바다장어,완8,
M62298,데코레이션용어린잎,기타,기타,1,False,False,False,,,데코레이션용어린잎,완8,
M62308,필수재료방아잎,기타,기타,1,False,False,False,,,필수재료방아잎,완8,
M62368,영계닭삼계탕용닭,육류·계란,닭고기,1,False,False,False,,,영계닭삼계탕용닭,완8,
M62408,긴콩,기타,기타,1,False,False,False,,,긴콩,완8,
M62438,핫도그번,곡류·면,밀가루·전분,1,False,False,False,,,핫도그번,완8,
M62468,디료,기타,기타,1,False,False,False,,,디료,완8,
M62478,타이쌀,곡류·면,쌀,1,False,False,False,,,타이쌀,완8,
M62508,아이싱색상별준비,기타,기타,1,False,False,False,,,아이싱색상별준비,완8,
M62538,타코씨즈닝,기타,기타,1,False,False,False,,,타코씨즈닝,완8,
M62568,약과,양념·기름,식초·발효,1,False,False,False,,,약과,완8,
M62628,물쌀과동량으로준비,곡류·면,쌀,1,False,False,False,,,물쌀과동량으로준비,완8,
M62638,도려낸대추씨,기타,기타,1,False,False,False,,,도려낸대추씨,완8,
M62688,등갈비두짝,기타,기타,1,False,False,False,,,등갈비두짝,완8,
M62698,올무에아스파라거스,채소류,양념채소,1,False,False,False,,,올무에아스파라거스,완8,
M62708,사각형통한개분크림마스카포네치즈,유제품,우유·크림,1,False,False,False,,,사각형통한개분크림마스카포네치즈,완8,
M62748,찰쌉밥,기타,기타,1,False,False,False,,,찰쌉밥,완8,
M62758,흰자로만든아이싱,기타,기타,1,False,False,False,,,흰자로만든아이싱,완8,
M62768,베티크로커케이크믹스,기타,기타,1,False,False,False,,,베티크로커케이크믹스,완8,
M62788,고추꼭지,채소류,열매채소,1,False,False,False,,,고추꼭지,완8,
M62848,생강간건,기타,기타,1,False,True,True,,,생강간건,완8,
M62878,볼로냐소스,기타,기타,1,False,False,False,,,볼로냐소스,완8,
M62918,백세카레고형오뚜기,기타,기타,1,False,False,False,,,백세카레고형오뚜기,완8,
M62938,찹쌀풀쑨것,곡류·면,쌀,1,False,True,True,,,찹쌀풀쑨,완8,
M62968,무제주월동무,기타,주류,1,False,False,False,,,무제주월동무,완8,
M62978,떡볶이떡달걀찜달걀,육류·계란,계란,1,False,False,False,,,떡볶이떡달걀찜달걀,완8,
M62988,매실엑게스,기타,기타,1,False,False,False,,,매실엑게스,완8,
M63018,첼시자두,기타,기타,1,False,False,False,,,첼시자두,완8,
M63028,순살치킨텐더,기타,기타,1,False,False,False,,,순살치킨텐더,완8,
M63038,녹힌버터,유제품,버터,1,False,False,False,,,녹힌버터,완8,
M63078,건고추레드페퍼,채소류,열매채소,1,False,True,True,,,건고추레드페퍼,완8,
M63088,선진포크등갈비,기타,기타,1,False,False,False,,,선진포크등갈비,완8,
M63098,올리브츄,기타,기타,1,False,False,False,,,올리브츄,완8,
M63108,버터넉넉히준비,유제품,버터,1,False,False,False,,,버터넉넉히준비,완8,
M63128,대구매운탕,기타,기타,1,False,False,False,,,대구매운탕,완8,
M63188,생닭그,육류·계란,닭고기,1,False,False,False,,,생닭그,완8,
M63218,도시락김사이즈로구운생김,어패류,해조류,1,False,False,False,,,도시락김사이즈로구운생김,완8,
M63248,각반죽에우유,유제품,우유·크림,1,False,True,True,,,각반죽에우유,완8,
M63268,어성초된,기타,기타,1,False,False,False,,,어성초된,완8,
M63278,식은전,기타,기타,1,False,False,False,,,식은전,완8,
M63308,소늘,기타,기타,1,False,False,False,,,소늘,완8,
M63328,떡볶이떡구슬떡,곡류·면,떡,1,False,False,False,,,떡볶이떡구슬떡,완8,
M63338,매실청에서걸러낸매실상황에따라,양념·기름,식초·발효,1,False,False,False,,,매실청에서걸러낸매실상황에따라,완8,
M63358,양식굴,기타,기타,1,False,False,False,,,양식굴,완8,
M63458,칼국수용면,곡류·면,면류,1,False,False,False,,,칼국수용면,완8,
M63488,덴다시,기타,기타,1,False,False,False,,,덴다시,완8,
M63508,붉은대개어간,기타,기타,1,False,False,False,,,붉은대개어간,완8,
M63518,영양솥밥,기타,기타,1,False,False,False,,,영양솥밥,완8,
